niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
JaneGoodall_2002.JG.words1 16.27 16.51 JaneGoodall_2002 JG JG 3.17615995426586 3.60949426484413 8.23694689532363 -3.86634526040454 3.82497180637739 -3.65352702607088 -3.33429967457039 -2.57791290404087 0.00553632407688553 6.07313274722378 7.83832229488839 8.12384126644637 8.19170464377272 -12.0239763709614 200.381284302736 2.02285476855348 3.5982303479356 7.10486921896578 -5.04955489360177 2.62130939044441 -4.83837288188697 -4.52159986431477 -3.76009989810132 -1.16744691775247 4.85413074423898 6.6356825180922 6.97949192044707 7.05471829955829 -11.1930820723214 185.600489472295
JaneGoodall_2002.JG.words2 16.51 17.04 JaneGoodall_2002 JG JG 0.556761168907355 7.0824109925263 8.22114030267535 -12.6907873519364 4.82825612454933 -12.2699412470702 -11.9180837571359 -11.5247580130183 -6.6728770088992 6.14138488290203 7.5810798631962 8.00620263817598 8.13518639372496 -38.2642317982759 642.482699811569 -0.28483829550105 6.97492644024465 7.29359045367503 -13.3422246340041 3.844586354339 -12.9001587670495 -12.6147728210065 -12.2101980463842 -7.40484712298888 5.1729294684302 6.66529036426894 7.09002964957242 7.21188049714231 -37.4333374996359 627.701904981129
JaneGoodall_2002.JG.words3 17.04 17.53 JaneGoodall_2002 JG JG 1.22328015340101 4.76752339569309 7.61795282066775 -12.7506445023738 2.83792733486064 -12.6016095301891 -12.4155494595887 -11.0915798696372 0.502762281766472 3.84103699492991 6.65504930309551 6.87340184953108 7.11691930374052 13.6444283855985 -234.620664491669 0.804493274952552 4.81737244523779 7.04832666954311 -13.3560630232861 2.52701292845451 -13.202988626511 -13.0108694190251 -11.7118266580328 0.0933429319319914 3.39932479560573 6.09590520312294 6.29891816250669 6.55133257720619 14.4753226842385 -249.401459322109
JaneGoodall_2002.JG.words4 17.53 17.65 JaneGoodall_2002 JG JG -2.18948687510802 3.57844323403661 3.90642986677848 -7.07894687657365 -3.00379356638544 -7.02010613049343 -6.93184501137308 -6.78474314617251 -4.82190145351059 0.176577198012517 3.7099600137281 3.80819494025329 3.8671358961684 -71.0393318299385 1247.36503719357 -2.35517056720154 3.55872367752545 3.69984060921346 -7.22417778593142 -3.17459045416289 -7.1662574150743 -7.07937685878862 -6.93457593164582 -4.96968896071033 0.0211198972868756 3.49876888004753 3.59930474463049 3.65962626338027 -70.2084375312986 1232.58424236314
JaneGoodall_2002.JG.words5 17.65 18.12 JaneGoodall_2002 JG JG 0.631888615116552 6.32116773516649 6.81454506735012 -12.143947077394 3.69431365003571 -11.8896556198388 -11.7539928350178 -11.5117083291549 -5.70013875857222 5.30610584913531 5.9654128087107 6.21017488009631 6.64610682843555 -9.08415869593241 163.102066891868 0.711638315852071 6.2995333679855 7.01189826881622 -12.0079522241352 3.69736541551215 -11.7497747378602 -11.6312922905372 -11.3849172281272 -5.52835153552581 5.23667021484259 6.17617825893824 6.41161863810956 6.83957400118186 -8.25326439729245 148.321272061427
JaneGoodall_2002.JG.words6 18.12 18.36 JaneGoodall_2002 JG JG 2.41402764874657 5.09175005280585 6.27442767711811 -9.60167977837799 4.96308899036465 -9.4644703975261 -9.25865632624829 -8.55550358478189 2.50464244681707 5.30236364392665 5.9461091985149 6.15483274123891 6.22658970276643 -57.2227809717266 1046.2675963826 2.7903426991505 5.04590639802816 6.56893159657904 -9.1384404013471 5.30872486666496 -9.00317403485511 -8.80027448511714 -8.08817365120385 2.92953285621842 5.65232950108839 6.2262961700608 6.44447912480009 6.51915060786746 -56.3918866730867 1031.48680155216
JaneGoodall_2002.JG.words7 19.48 19.71 JaneGoodall_2002 JG JG -4.00641566639139 5.61611040184466 5.91081431223022 -10.4983439661634 -6.36719057309135 -10.3554748378345 -10.141171145341 -10.0658169475575 -9.02112887804282 1.00466662677015 5.18602075900074 5.80102476551438 5.86689849354388 -50.3455692975412 982.553742079926 -2.50519756552103 5.58323712283531 7.36090045626119 -8.99201266960912 -4.81484051538161 -8.85098429172639 -8.63944172490228 -8.49505938538554 -7.48923160306883 2.48031874922081 6.63454249170802 7.24650903342981 7.31514388712864 -49.5146749989012 967.772947249486
JaneGoodall_2002.JG.words8 19.71 19.95 JaneGoodall_2002 JG JG 2.08171685868561 6.06428744282871 7.4995256019765 -9.28845135604133 5.19566794295726 -9.23073666399746 -9.14416462593166 -8.95491560385555 -1.98787788266912 6.212841460009 7.3468627725574 7.40777047864518 7.46282355264397 25.2724556035488 -499.061357584455 3.77723639554562 6.08159007388912 9.154139573365 -7.66451655875645 6.91164026255302 -7.60874488107248 -7.52508736454652 -7.34069587837016 -0.207990617024127 7.95693635586642 8.99738618739876 9.06724198593343 9.11938053839237 26.1033499021888 -513.842152414895
JaneGoodall_2002.JG.words9 19.95 20.7 JaneGoodall_2002 JG JG -2.06419244109422 5.70792726836348 8.30567844649278 -12.0380110055491 -1.81067743781932 -11.7134739576334 -10.6429476277401 -9.91028598089035 -7.45237142647085 2.90337146758845 6.59207702456796 6.70708495089845 7.10533568677606 -5.53610240980849 110.392062979189 0.0331798139521779 5.67393469668049 10.394914051016 -9.75958716072009 0.196747035760922 -9.4957948775296 -8.69509188387771 -7.8655936797044 -5.23274933200717 5.00794665916352 8.50172227880304 8.81114299256571 9.22902878855894 -4.70520811116852 95.6112681487485
JaneGoodall_2002.JG.words10 20.7 20.95 JaneGoodall_2002 JG JG 3.3366101580778 2.49108066667907 7.65696102309023 -6.5083065183826 3.26912785439728 -4.75349469008038 -2.12127694762706 0.624246208735312 2.87076828288235 4.25877348530382 6.97917901022016 7.57626236209302 7.62468155869135 1.47985366350577 -27.5047856107824 1.7965498758292 2.49664991948332 5.99419971919264 -8.20612525703704 1.74758934570274 -6.44815825960671 -3.81120776346122 -0.955545832904391 1.32200482894616 2.78325336740257 5.33219355196316 5.92138898101573 5.96507542392188 2.95518737619001 -59.7920420828516
