niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
MalcolmGladwell_2004.MG.words5 16.41 16.7 MalcolmGladwell_2004 MG MG 2.34831127210143 7.52356598827622 13.5343068624602 -7.21421783237511 -0.671342720064864 -6.98834022417492 -6.64952381187462 -6.08482979137413 -3.96132379946905 10.0182767869185 13.1077033434705 13.3210051029653 13.4489861586622 -12.6651221024159 212.307150363959 2.34831127210143 7.52356598827622 13.5343068624602 -7.21421783237511 -0.671342720064864 -6.98834022417492 -6.64952381187462 -6.08482979137413 -3.96132379946905 10.0182767869185 13.1077033434705 13.3210051029653 13.4489861586622 -12.6651221024159 212.307150363959
MalcolmGladwell_2004.MG.words6 16.7 16.8 MalcolmGladwell_2004 MG MG 5.43207059868704 6.85471651540965 12.8047898147663 -5.94627759550752 6.69516697462997 -5.71961436601584 -5.37961952177832 -4.81296144804911 0.975244763057205 10.9366174684234 12.6335969368659 12.7191933758161 12.7705512391862 163.47440154269 -2732.03760234562 5.43207059868704 6.85471651540965 12.8047898147663 -5.94627759550752 6.69516697462997 -5.71961436601584 -5.37961952177832 -4.81296144804911 0.975244763057205 10.9366174684234 12.6335969368659 12.7191933758161 12.7705512391862 163.47440154269 -2732.03760234562
MalcolmGladwell_2004.MG.words7 16.8 17.06 MalcolmGladwell_2004 MG MG 0.416175964620873 7.27945599376301 12.9626435599465 -9.72444120024146 -2.56505564154574 -9.53061503139221 -9.23987577811834 -8.75531035599521 -4.8790865492728 6.27742606177849 12.6306249311984 12.7966342455725 12.8962398341969 21.8407951494984 -369.275683265889 0.416175964620873 7.27945599376301 12.9626435599465 -9.72444120024146 -2.56505564154574 -9.53061503139221 -9.23987577811834 -8.75531035599521 -4.8790865492728 6.27742606177849 12.6306249311984 12.7966342455725 12.8962398341969 21.8407951494984 -369.275683265889
MalcolmGladwell_2004.MG.words8 17.06 17.45 MalcolmGladwell_2004 MG MG 2.9299870914213 8.85357721337348 13.6913362855377 -10.896356450337 5.66931042391371 -10.651456420439 -10.2841063755919 -10.0532945472433 -7.17594717209739 10.5716922166746 12.9938100710235 13.5620876865851 13.6396368459567 -62.8637595957409 1087.93382525916 2.9299870914213 8.85357721337348 13.6913362855377 -10.896356450337 5.66931042391371 -10.651456420439 -10.2841063755919 -10.0532945472433 -7.17594717209739 10.5716922166746 12.9938100710235 13.5620876865851 13.6396368459567 -62.8637595957409 1087.93382525916
MalcolmGladwell_2004.MG.words9 17.45 17.67 MalcolmGladwell_2004 MG MG 6.33469979374134 7.00262766588985 11.158174496345 -11.7838873411546 8.91302859779015 -11.5263735521497 -11.1401028686424 -10.4963183961302 6.9247433219719 10.6919528324544 10.9702974265054 11.0642359614252 11.1205990823771 67.842721554505 -1185.13425230682 6.33469979374134 7.00262766588985 11.158174496345 -11.7838873411546 8.91302859779015 -11.5263735521497 -11.1401028686424 -10.4963183961302 6.9247433219719 10.6919528324544 10.9702974265054 11.0642359614252 11.1205990823771 67.842721554505 -1185.13425230682
MalcolmGladwell_2004.MG.words10 17.67 17.83 MalcolmGladwell_2004 MG MG 9.21193445390144 1.63123989158573 11.7786875952617 6.48880679699897 9.69311810773 6.52913184522591 6.58961941756632 6.69043203813366 8.25414078799112 10.1611292520328 11.4264438794203 11.602565737341 11.7082388520934 33.4165153893576 -583.96834316874 9.21193445390144 1.63123989158573 11.7786875952617 6.48880679699897 9.69311810773 6.52913184522591 6.58961941756632 6.69043203813366 8.25414078799112 10.1611292520328 11.4264438794203 11.602565737341 11.7082388520934 33.4165153893576 -583.96834316874
MalcolmGladwell_2004.MG.words11 17.83 18.17 MalcolmGladwell_2004 MG MG 3.05872571901328 8.44061668147893 12.8305137622992 -11.2031645381464 4.59931900690862 -11.1674953666246 -11.113991609342 -10.8698916039585 -3.75304779311151 10.8433782135605 12.1087624408086 12.410333620203 12.6624417054607 -56.5738989637782 1020.19456920001 3.05872571901328 8.44061668147893 12.8305137622992 -11.2031645381464 4.59931900690862 -11.1674953666246 -11.113991609342 -10.8698916039585 -3.75304779311151 10.8433782135605 12.1087624408086 12.410333620203 12.6624417054607 -56.5738989637782 1020.19456920001
MalcolmGladwell_2004.MG.words12 18.17 18.5 MalcolmGladwell_2004 MG MG -1.46855654897741 6.50623454164707 10.8472441939183 -10.1687537102977 -2.04679857876314 -10.0738709821689 -9.93154688997556 -9.6943400696534 -5.83091521781139 -0.433046885997904 10.744822612215 10.7960334030667 10.8267598775776 -52.7944610701363 967.883261165165 0.553385386509572 6.40364228199249 12.6442437716839 -8.23943509857836 -0.00494339273010524 -8.07918676767634 -7.83881427132332 -7.43819344406827 -3.80724660047278 1.60236327094226 12.5669628064318 12.6056032890579 12.6287875786335 -50.8758350778069 934.67757589356
MalcolmGladwell_2004.MG.words13 18.5 18.74 MalcolmGladwell_2004 MG MG 5.62325350094859 10.0770222891433 13.0231947833344 -14.7037501305906 10.7430919253536 -14.5719679956583 -14.3742947932598 -14.0448394559289 5.05645587648567 11.9191075760938 12.6553475575759 12.8392711704551 12.9496253381827 107.481386361947 -1995.25394126775 8.13477586206445 10.1766940368475 15.5347171444502 -12.37747441701 13.4133971272139 -12.2414580729911 -12.0374335569628 -11.6973926969157 7.46212301043854 14.5100213575819 15.1880409641243 15.3613790542873 15.465381908385 109.400012354276 -2028.45962653936
MalcolmGladwell_2004.MG.words14 18.74 18.86 MalcolmGladwell_2004 MG MG 4.66297379109039 1.98082138928629 8.17313251312672 2.16555350498413 4.58635181891772 2.18892574971808 2.223984116819 2.28241472865386 3.07405261746733 5.68954438493512 7.5589661488218 7.86604933097426 8.05029924026573 -18.0773356222391 344.432730375082 7.51852564048601 1.95702007505492 10.9228291353593 5.02110535437976 7.38897605473183 5.04236049457044 5.07424320485647 5.12738105533318 5.9560682736537 8.65095146149374 10.3192482937707 10.621038714565 10.8021129670416 -16.1587096299096 311.227045103475
