niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
AshrafGhani_2005G.AG.words1 16.07 16.13 AshrafGhani_2005G AG AG 8.0252024129875 5.86658487695846 13.7794626220824 0.458928995581147 8.93120901714323 0.641950087786008 0.9164817260933 1.37403445660545 5.03445630070268 11.921955129428 13.4079611235515 13.593711872817 13.7051623223762 -547.633246001652 8834.14081871206 8.0252024129875 5.86658487695846 13.7794626220824 0.458928995581147 8.93120901714323 0.641950087786008 0.9164817260933 1.37403445660545 5.03445630070268 11.921955129428 13.4079611235515 13.593711872817 13.7051623223762 -547.633246001652 8834.14081871206
AshrafGhani_2005G.AG.words2 16.13 16.85 AshrafGhani_2005G AG AG 1.26626039192011 8.44558524440467 14.1277548558032 -11.6602962656314 -1.26365188462005 -11.6349809170861 -10.4586087820384 -9.08358644483868 -6.23633562958347 11.5131977840796 13.465898800494 13.7633353401094 13.8963160887361 -6.36111852230939 106.317835994673 1.26626039192011 8.44558524440467 14.1277548558032 -11.6602962656314 -1.26365188462005 -11.6349809170861 -10.4586087820384 -9.08358644483868 -6.23633562958347 11.5131977840796 13.465898800494 13.7633353401094 13.8963160887361 -6.36111852230939 106.317835994673
AshrafGhani_2005G.AG.words3 17.5 17.8 AshrafGhani_2005G AG AG 10.8401897377172 3.11741521851168 13.5448350077934 3.23788291510239 11.9762709719455 3.41500146474876 3.68067928921831 4.36962137637425 11.2671864170389 12.7986439692145 13.4660292482432 13.4996056744017 13.5267432744367 17.4349178617213 -296.841633690384 10.8401897377172 3.11741521851168 13.5448350077934 3.23788291510239 11.9762709719455 3.41500146474876 3.68067928921831 4.36962137637425 11.2671864170389 12.7986439692145 13.4660292482432 13.4996056744017 13.5267432744367 17.4349178617213 -296.841633690384
AshrafGhani_2005G.AG.words4 17.8 18.14 AshrafGhani_2005G AG AG 11.2280038136873 1.89888791622188 14.1257278899027 6.50352990136363 11.9553917302234 6.53462179218374 6.58125962841389 8.1211324288658 10.217408553926 12.733511497879 13.4085689472674 13.4406735296591 13.8517061458052 -0.388012093536756 18.2016501474535 11.2280038136873 1.89888791622188 14.1257278899027 6.50352990136363 11.9553917302234 6.53462179218374 6.58125962841389 8.1211324288658 10.217408553926 12.733511497879 13.4085689472674 13.4406735296591 13.8517061458052 -0.388012093536756 18.2016501474535
AshrafGhani_2005G.AG.words5 18.14 18.4 AshrafGhani_2005G AG AG 11.1630978851347 1.37119477677939 13.1946316737585 7.87398930271524 11.3565551766663 8.10448112760812 8.45021886494742 8.74105249225736 10.4757726005041 12.2564377323955 12.8353806402178 12.9308457386344 13.0891172997089 0.917183556311697 -5.5956239016973 11.1630978851347 1.37119477677939 13.1946316737585 7.87398930271524 11.3565551766663 8.10448112760812 8.45021886494742 8.74105249225736 10.4757726005041 12.2564377323955 12.8353806402178 12.9308457386344 13.0891172997089 0.917183556311697 -5.5956239016973
AshrafGhani_2005G.AG.words6 18.4 18.98 AshrafGhani_2005G AG AG 3.29138847022284 6.92889727715068 12.6764224418926 -10.9529039030422 4.8382929962039 -10.6218556198464 -10.3430639304838 -10.1160863138289 -1.92889646775827 9.93307322392916 12.2624037869355 12.4771634750074 12.6400827329636 -12.3631772888365 234.186339826275 3.29138847022284 6.92889727715068 12.6764224418926 -10.9529039030422 4.8382929962039 -10.6218556198464 -10.3430639304838 -10.1160863138289 -1.92889646775827 9.93307322392916 12.2624037869355 12.4771634750074 12.6400827329636 -12.3631772888365 234.186339826275
AshrafGhani_2005G.AG.words8 19.48 20.32 AshrafGhani_2005G AG AG 4.37729935404637 6.57441101031054 13.6555053158104 -10.7141580907725 4.81801498108192 -10.6307425063557 -9.37643863455345 -6.2141161582828 -1.10028149593658 10.4961232101113 12.7258915213765 13.0883453164496 13.4254613420977 -5.95599201207681 123.067918703931 -0.540790972606607 6.4834244172997 7.98871769391169 -14.7064733386569 -0.0801239903828588 -14.6415111232599 -13.566362035062 -11.3694780375912 -5.97379698018841 5.5847244885485 7.46804075418053 7.60338352769758 7.81233661600037 -3.52117248863772 69.6289041288574
AshrafGhani_2005G.AG.words9 20.32 20.48 AshrafGhani_2005G AG AG 0.747764738269588 8.35810450738678 11.8673959136507 -11.7251911130402 -2.41351627555266 -11.4707275391188 -11.0890321782367 -10.4528732434332 -4.23275146122367 9.52088933788834 11.57110052404 11.7192482188453 11.8081368357285 157.700946875075 -3216.25471759852 -3.02242662326602 8.47582685101434 8.25098262727962 -15.6833334553325 -6.2178805426804 -15.425110861796 -15.0377769714912 -14.3922204876499 -8.08978015079948 5.86175991952715 7.93589213959327 8.09343738343645 8.18796452974235 160.135766398515 -3269.6937321736
AshrafGhani_2005G.AG.words10 20.48 21.08 AshrafGhani_2005G AG AG 4.11662975781886 6.42169631358041 13.6468405220544 -10.6373402137934 5.30606066061262 -10.3134868152318 -9.77304139791505 -6.76336559400726 0.146742655560505 8.99776720766824 12.0785469556073 13.167260644868 13.4615961641402 16.5521329309855 -339.80910565984 1.26910684727069 6.61842074326502 10.8505769698944 -13.6386411995061 2.82553025899897 -13.3007769096518 -12.7418781233153 -9.80054813059174 -3.27384015528903 6.32379246191595 9.3455032787928 10.40602432094 10.679343503273 18.9869524544245 -393.248120234914
AshrafGhani_2005G.AG.words11 21.08 21.25 AshrafGhani_2005G AG AG 9.36694877984332 3.46108482101719 12.0180283037149 0.031203011564898 10.5399241517729 0.529123100661456 1.27600323430629 2.52080345704769 10.3505343348637 10.9801788204679 11.8706200917479 11.9443241977314 11.9885466613215 -39.4514866368579 844.32997819516 7.45918077307866 3.37977233054882 10.1444332025424 -1.671527561647 8.58308834632924 -1.1777082212215 -0.436979210583247 0.797569140480511 8.34024761132265 9.03823790811113 10.0175287339306 10.0809809682365 10.11905230882 -37.0166671134188 790.890963620086
