niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
DavidRockwell_2002.KA.words3 8.77 9.5 DavidRockwell_2002 KA KA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
DavidRockwell_2002.KA.words4 16.94 17.05 DavidRockwell_2002 KA KA 8.82882641617842 0.973513810642337 9.88754969293188 7.67336068458499 8.87719764359839 7.69635594864859 7.73084884474399 7.78833700490299 8.248242286175 9.45778177360181 9.80159610906587 9.84457290099888 9.87035897615868 -1.70203013907242 37.7572601013414 5.44352705883499 0.973137999841415 6.50533162813112 4.29182735146037 5.48847462787423 4.31459665407084 4.34875060798655 4.40567386451273 4.86105991672217 6.07094176998705 6.4184536565023 6.46189264231671 6.48795603380535 -1.63013331307704 33.1499714764551
DavidRockwell_2002.KA.words5 17.75 18.01 DavidRockwell_2002 KA KA 5.99898427188036 3.49022814399039 9.57961081845859 -0.222994825154828 6.78690300781456 -0.0556588503228737 0.195345111925057 0.613685049004943 3.63485755410826 8.99354971883589 9.54826501546901 9.5639379169638 9.57334165786067 -30.1266540712365 545.523668518402 2.67926353461151 3.48559131279317 6.25970333618716 -3.53742445401709 3.4711039156 -3.37002000601752 -3.11891333401817 -2.70040221401924 0.320770291084071 5.66713728564107 6.22322204562647 6.24146269090682 6.25240707807502 -30.0547572452411 540.916379893515
DavidRockwell_2002.KA.words6 18.01 18.3 DavidRockwell_2002 KA KA 6.58709302281267 2.61871764681976 9.65877348668353 1.24221043253468 7.00783149290725 1.24297396267978 1.24411925789744 1.56354203374956 5.10815598430454 8.74294766280507 9.59786814069818 9.64200538957401 9.65206624783972 -23.1643722989735 427.188031330832 3.28525192245803 2.61515316132298 6.34982171123044 -2.05647036777621 3.70538466837755 -2.05553565471207 -2.05413358511586 -1.73479640072325 1.80861926939846 5.43211287524258 6.28857399940702 6.33262565682333 6.34294328946759 -23.0924754729781 422.580742705945
DavidRockwell_2002.KA.words7 18.3 18.49 DavidRockwell_2002 KA KA 7.12078675047642 2.91339569694881 9.98616386041404 0.996331199788131 8.37744110923234 1.15539694971678 1.39399557460976 1.7916599494314 6.35840996720256 8.88990101843854 9.5130486596497 9.74960626003187 9.89154082026117 -78.0965644489553 1447.16565192889 3.8392242420692 2.91147304960888 6.70117769362608 -2.28180765023836 5.09450913747282 -2.12281037347732 -1.88431445833577 -1.48682126643317 3.0785592879857 5.60799614419324 6.22840485869981 6.46479127616294 6.60662312664082 -78.0246676229599 1442.558363304
DavidRockwell_2002.KA.words8 19.65 19.99 DavidRockwell_2002 KA KA 5.20326208865109 3.87825792672583 9.91783295808573 -1.59065711648806 5.75729743507843 -1.35928952318859 -1.01223813323939 -0.704586276500514 1.60063026648552 9.01209334174289 9.59783077666478 9.8465723152358 9.88932870094575 2.4510584873536 -43.3878429030938 2.02129490694531 3.87874713070187 6.7348718110436 -4.76129309335955 2.56954316630328 -4.53649892415108 -4.19930767033839 -3.88652032602842 -1.58267324639468 5.83324058475765 6.41350016627036 6.66104342440812 6.70534045638941 2.52295531334899 -47.9951315279803
DavidRockwell_2002.KA.words9 19.99 20.1 DavidRockwell_2002 KA KA -0.0652639835892958 4.60892149968134 7.34287292314922 -4.82367449041299 -1.66943331692366 -4.79781473235316 -4.75902509526342 -4.69437570011385 -3.58197864200409 3.49747339632555 7.19572769562552 7.26930030938737 7.31344387764448 125.106042903982 -2507.69674538161 -3.23144920456583 4.61122278153126 4.17976899471534 -7.99294100393218 -4.83561853790019 -7.96700592538798 -7.92810330757167 -7.86326561121117 -6.75141633844232 0.333171187458419 4.03300036961353 4.10638468216443 4.15041526969498 125.177939729977 -2512.3040340065
DavidRockwell_2002.KA.words10 20.1 20.17 DavidRockwell_2002 KA KA 6.27881108818433 1.57056077898339 7.92933689994099 3.88166502580438 6.84838722236729 3.94680774932614 4.04452183460877 4.20737864341315 5.12888572110915 7.51725851347966 7.90978235511388 7.91955962752743 7.92542599097557 62.3700918892188 -1249.51328905748 3.11913081813119 1.57176954624011 4.77102609324014 0.720615292398946 3.68870695231415 0.78579909982127 0.883574810954754 1.04653432951056 1.96783598770372 4.35894770677881 4.75126612891018 4.76114611107516 4.76707410037415 62.4419887152141 -1254.12057768236
DavidRockwell_2002.KA.words11 20.17 20.65 DavidRockwell_2002 KA KA 6.09797303613491 2.0287259270062 8.92389166949731 -0.890475985049918 6.59428638434471 0.338248527231645 1.9332698090084 2.95097930477585 4.83965386003531 7.49327754656835 8.48751556698555 8.69644294853736 8.83499962358462 -2.09106931972 48.7383615807586 2.95678052133773 2.02748359989889 5.77448237458637 -4.01591967129573 3.46404957636587 -2.7875101355852 -1.19511822344484 -0.190007790518487 1.69024456512436 4.35379686096153 5.33817474524222 5.54655434145312 5.68527535210265 -2.01917249372462 44.1310729558722
DavidRockwell_2002.KA.words12 20.65 20.92 DavidRockwell_2002 KA KA -0.262166665190556 6.48189082541072 8.30111037685332 -8.79511155234692 0.46882958785072 -8.75035818359791 -8.68322813047439 -8.57134470860186 -7.64471800093872 5.18910847059747 7.87164447880056 8.08637742782694 8.21521719724277 -72.7628129898266 1513.47845001049 -2.60593428395539 6.41362880647645 5.87053475149143 -11.0231351623157 -2.00515004080969 -10.9812753937866 -10.9184857409929 -10.8138363196701 -9.91614561420602 2.81640484963362 5.42660085233917 5.6485678019153 5.78174797166098 -71.4426078894964 1483.66944292948
