niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
GolanLevin_2004.GL.words1 17.59 18.13 GolanLevin_2004 GL GL 1.78235346986203 5.76653009974112 9.30025003119948 -12.4011779854703 3.62512261113233 -11.7131778477782 -10.6811776412401 -8.99139090445792 -1.34064128331555 5.33925456797273 8.95407635797092 9.17633533082407 9.25068415104932 -31.0868970341887 558.045803076629 1.40256272346711 5.70540751724282 8.80083359128488 -12.6462179506592 3.21889111341044 -11.9608990785115 -10.9329207702899 -9.2498371973688 -1.65786916700765 4.9395262059912 8.46015994994228 8.65680939932642 8.7432239145015 -30.5025186463052 547.209248583044
GolanLevin_2004.GL.words2 18.13 18.56 GolanLevin_2004 GL GL -4.30748374648859 9.33095175697211 7.95986889308455 -18.6221154420526 -6.07259011616199 -18.5478156654615 -18.4363660005748 -17.6153398580857 -13.0920687246743 5.01559855056591 7.01639549917808 7.65068989267591 7.83619729292109 60.2875262415636 -1110.45946890163 -4.42189795438583 9.39227665832986 7.86607980475967 -18.8396552478116 -6.18700432405923 -18.7628804568718 -18.6477182704621 -17.8370046877592 -13.2752333311461 4.99055986081556 6.93140736629968 7.56308834022274 7.7448832189449 60.8719046294471 -1121.29602339521
GolanLevin_2004.GL.words3 18.56 18.84 GolanLevin_2004 GL GL 1.46243773289315 6.58761308849309 9.37914901230465 -9.32981164696855 3.83424080649974 -9.22910054004825 -9.0780338796678 -8.84293169153256 -3.97757910913803 7.05893928160298 9.23196613692066 9.31769501361192 9.35456741282756 42.6444706565048 -796.026791017856 1.55427472071951 6.61181876029361 9.4572359204161 -9.29985001785927 3.97420307332826 -9.20065141970761 -9.05185352248012 -8.81847009430924 -3.86167948181059 7.22296418793259 9.30455301314615 9.39200064980177 9.43114181217037 43.2288490443883 -806.863345511441
GolanLevin_2004.GL.words4 18.84 19.1 GolanLevin_2004 GL GL 1.80906725927164 4.86251188025038 6.34266492739121 -9.7479893858177 3.97585540028868 -9.54745696696987 -9.24665833869812 -8.70313078597919 1.95679600011979 4.51934091283842 5.30869208572612 5.80902756319999 6.12920998171472 -48.7446227501032 926.279511022478 2.05559264389068 4.82840781418209 6.517002393507 -9.43615112255285 4.21165840767198 -9.23706246207509 -8.93842947135843 -8.39748005858605 2.23941534399046 4.77617885724365 5.49334211162809 5.98697442524094 6.30499120620058 -48.1602443622197 915.442956528894
GolanLevin_2004.GL.words5 19.1 19.22 GolanLevin_2004 GL GL 3.1349508323984 3.40919964587077 6.98563380206879 -2.4117196086479 4.23990425577551 -2.33229514819805 -2.21315845752326 -2.01459730639863 0.582507709823481 5.80632192306592 6.80290727984374 6.89427054095627 6.94908849762378 -7.81857845950191 152.936614534555 3.49491437466542 3.40723489095746 7.33872230447836 -2.03113094680852 4.60674283789999 -1.95720651824463 -1.84631987539879 -1.66150880398906 0.963096371662861 6.1490978656893 7.15943330218204 7.2490778033302 7.30286450401909 -7.23420007161842 142.100060040971
GolanLevin_2004.GL.words8 19.22 19.33 GolanLevin_2004 GL GL 3.91057145951693 2.2331283710427 7.01961506028857 1.45518944238384 3.15937050496528 1.48040128884093 1.51821905852656 1.58124867466927 2.0849248675181 6.06996452521842 6.91885277882615 6.96923391955736 6.99946260399609 -63.121686882179 1220.72960772971 4.33928540035848 2.21599524266794 7.42770388155776 1.8976534629403 3.58808444580683 1.92231530620879 1.95930807111152 2.02096267928275 2.53426392793201 6.48492838634507 7.32419158415236 7.37594773285506 7.40700142207668 -62.5373084942955 1209.89305323613
GolanLevin_2004.GL.words9 20.36 21.02 GolanLevin_2004 GL GL -1.65980341534629 6.33106674982965 6.67677148187947 -15.4854330231716 0.878404160507813 -15.1368099564198 -14.2887869224447 -12.4763215297383 -6.07124615197627 3.5643497437786 5.80667922022174 6.44982909918388 6.64697421587165 4.97699297914483 -104.483014543014 -0.423272291254017 6.34535541779019 7.80673948818122 -14.2523394190081 2.12181032445754 -13.9003475827261 -13.0472713944558 -11.309915812192 -4.80549610848982 4.88681886608904 6.94111600243084 7.58821902931101 7.78031099170355 5.56137136702833 -115.319569036598
GolanLevin_2004.GL.words10 21.02 21.2 GolanLevin_2004 GL GL -0.495064516038164 0.915216617747704 0.486020771355015 -1.92020495944112 -0.232289579409539 -1.89631216366166 -1.86047296999245 -1.80074098054379 -1.18752040876992 0.26028225114263 0.435167758391852 0.460594264873434 0.475850168762383 -21.3934158558875 451.634597130355 2.34623271925826 0.771372812214233 3.2219456328766 1.1669611479966 2.50363528211203 1.18593656633324 1.21439969383821 1.26183823967981 1.77671126259717 3.01471245304625 3.15813888164599 3.1900422572613 3.20918428263048 -16.7394693474984 356.119125426422
GolanLevin_2004.GL.words11 21.2 21.28 GolanLevin_2004 GL GL -5.35733408465777 3.93829194707972 -2.43150239339963 -12.3200088346226 -3.50290852059399 -12.0887200211211 -11.7417868008689 -11.1635647671152 -6.82933449826789 -2.71212694108141 -2.49673771358561 -2.46412005349262 -2.44454945743682 -124.760793180279 2644.52660340603 -2.02429910507871 3.82117570333575 0.72591196322135 -8.81135323208549 -0.169873541014926 -8.58357683104316 -8.24191222947967 -7.67247122687385 -3.40848920720979 0.53309772701861 0.678238705331172 0.702075334276261 0.716377311643314 -120.10684667189 2549.01113170209
GolanLevin_2004.GL.words12 21.28 21.57 GolanLevin_2004 GL GL -2.00492724001129 7.52705811662426 5.77232453224872 -17.093332617674 0.852984360607493 -17.0753821092113 -17.0484563465173 -17.0035800753606 -2.32430692308863 2.5425376567747 5.29600897580701 5.53416675402786 5.67706142096038 67.1300148744545 -1440.49348465496 2.20621085435819 7.83077433929914 10.6156968692673 -13.4441805167704 5.1343707041602 -13.4135853234547 -13.3676925334813 -13.2912045501921 1.88683117128085 6.56884154736754 10.0761578885607 10.345927378914 10.507789073126 71.7839613828436 -1536.0089563589
GolanLevin_2004.GL.words15 23.46 23.83 GolanLevin_2004 GL GL -7.61526183657901 8.45885220566302 5.19608718223181 -18.4262763464527 -8.45869438851931 -18.2793029323022 -18.0588428110764 -17.7627050204148 -15.5309999396079 -0.749320561881092 4.98298042713339 5.17614393806151 5.18810988456369 -28.119508510783 657.334183712608 6.92236888772581 8.28186918938446 19.5599826678863 -3.11591488113236 5.23595734558671 -2.98580104678579 -2.79063029526593 -2.5195614460213 -0.50163147102041 13.8585584116069 19.3224077462789 19.5377769625467 19.5511003857505 -23.4655620023938 561.818712008672
