niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
MenaTrott_2006.MT.words1 16.41 16.65 MenaTrott_2006 MT MT 3.83314622414594 5.75686873989362 9.29248882166911 -9.35918890403313 6.71638552458028 -9.33406836935846 -9.29638756734646 -7.92934663185736 -0.58972352603773 8.03211606830587 9.01432956032828 9.2318597393814 9.26823718875402 -38.9001993664574 647.364006868371 2.73028830405893 5.70660548400262 8.36303392183238 -10.3464448106199 5.56728679909319 -10.3252547444043 -10.2934696450808 -8.93625488073922 -1.66368094274969 6.94081834956887 7.87794705632621 8.31223101069218 8.3427127573763 -37.0505671504544 615.662451994919
MenaTrott_2006.MT.words2 16.65 16.73 MenaTrott_2006 MT MT 4.20957133323169 3.03952917117771 8.60198047631303 -0.286034637837062 4.81354582183811 -0.249452206371676 -0.194578559173598 -0.103122480510134 1.66298346945448 5.8866257505113 8.49492222792625 8.54845135211964 8.58056882663567 29.224231430639 -483.542851244134 3.37837814487012 3.04883150644631 7.77656738862646 -1.1576885309237 3.97079243212652 -1.12237772160682 -1.06941150763149 -0.981134484339284 0.826010180417899 5.04676241113721 7.66315102949717 7.71985920906182 7.7538841168006 31.073863646642 -515.244406117585
MenaTrott_2006.MT.words3 16.73 17.11 MenaTrott_2006 MT MT -2.78717060275127 8.93304933203888 9.40031045188566 -18.5817029787623 -0.75666899527134 -18.4869370337517 -18.2842074176838 -18.0684019935791 -11.009592997234 4.68586542423753 8.93447914438543 9.29061926617332 9.33936205278569 -35.3307882544102 594.943521433892 -3.19641644183717 8.84491043645682 9.03730541819984 -18.6557029786977 -1.39711886135761 -18.5678731544971 -18.3813278203192 -18.1655223962144 -11.2454358160697 4.20725837705152 8.57383552086478 8.9276142324875 8.973560515255 -33.4811560384072 563.24196656044
MenaTrott_2006.MT.words4 17.11 17.33 MenaTrott_2006 MT MT -3.87070224876608 8.77171089255951 8.43780956560077 -17.2897135852137 -2.5783879432271 -17.1995920930954 -17.064409854918 -16.8147673504602 -12.1877320340192 4.55410402947781 8.0448431406155 8.17560082516534 8.3329260694266 -5.69782684914897 94.235192668237 -3.72505842305108 8.76758189102357 8.75685641156605 -17.0862687527486 -2.47517412995749 -16.9843558552533 -16.8314865090104 -16.568549773 -11.9785071008791 4.62460654641768 8.36851406712078 8.48482149998309 8.64804244693286 -3.84819463314596 62.5336377947853
MenaTrott_2006.MT.words5 17.33 17.4 MenaTrott_2006 MT MT 2.10292592288257 5.19653983488954 7.21367555878165 -6.90324654611067 3.76479948142086 -6.75987132246226 -6.54480848698965 -6.18637042786864 -1.65990224521053 6.71400186269731 7.11886087016539 7.16626821447352 7.19471262105839 -221.466805100576 3847.87399649439 2.520234480323 5.15652314193145 7.56740300879697 -6.42235688124513 4.18210803886129 -6.28025327974523 -6.06709787749537 -5.71183887374562 -1.21080313405755 7.09951986642519 7.47894643092323 7.5231747198601 7.54971169322222 -219.617172884573 3816.17244162093
MenaTrott_2006.MT.words6 17.4 17.67 MenaTrott_2006 MT MT 3.3652141444027 6.90732430677163 9.18099314157972 -14.4355030154902 6.18570362376825 -13.8560912830889 -12.9869736844868 -12.2192737601192 1.65302304057949 7.86788489603206 9.12394728850423 9.15882444514205 9.17212566300465 28.0365158713995 -487.957203679453 4.07730783626861 6.94659464602037 9.83528582669553 -13.9199327465746 6.99027892643431 -13.3361281376603 -12.4604212242887 -11.7129516522836 2.38245703447043 8.54892222753817 9.78748813470006 9.80213493897534 9.82202547160745 29.8861480874024 -519.658758552905
MenaTrott_2006.MT.words7 17.67 17.79 MenaTrott_2006 MT MT -1.98485824241579 6.50352964491388 6.37173504267828 -10.4046246115125 -2.38493057643747 -10.3885636218879 -10.3644721374509 -10.3243196633894 -8.77708838161767 4.06424481005746 6.1725886918452 6.27216186726174 6.33190577251167 -211.124765641744 3743.9796348795 -3.86904905369988 6.43540614868197 4.3690749169578 -12.209835879839 -4.26912138772155 -12.1961442765031 -12.1756068714993 -12.1413778631596 -10.621789421423 2.12081934155518 4.18177549756836 4.27542520726308 4.33161503307991 -208.31111942388 3692.17321539794
MenaTrott_2006.MT.words8 17.79 17.85 MenaTrott_2006 MT MT 4.34918449259888 3.51995711476668 8.37431693808784 -0.331500129408212 4.50267895792739 -0.305983303012911 -0.26770806341996 -0.203915997431707 0.895056508841705 7.30989367310096 8.2821167606316 8.32821684935972 8.3558769025966 -127.411705116915 2274.83694614138 2.68218742444816 3.48255773904927 6.68757498419773 -1.93926254034074 2.85542677551607 -1.91216612308628 -1.8715214972046 -1.80378045406847 -0.732450787830217 5.64289660495024 6.58747685244573 6.63752591832173 6.66755535784733 -124.598058899051 2223.03052665982
MenaTrott_2006.MT.words9 17.85 17.98 MenaTrott_2006 MT MT 4.11842439220813 2.78820070771809 7.63069489936173 -0.964775174198238 4.84374383952979 -0.91628279384364 -0.843544223311743 -0.722313272425248 2.96932721383075 5.64268357994014 7.52706458217232 7.57887974076702 7.60996883592385 37.064451467892 -659.884721119733 2.71798328153928 2.842165997057 6.20063646008379 -2.49355804217317 3.54202715755794 -2.44842229239427 -2.38071866772592 -2.26787929327867 1.65367852471195 4.28694062712898 6.11378929577286 6.15721287792833 6.1832670272216 39.8780976857563 -711.691140601296
MenaTrott_2006.MT.words10 17.98 18.35 MenaTrott_2006 MT MT 2.07807566575157 5.81127032694421 9.38203581232764 -12.678476017465 4.22366878277325 -11.8336712880094 -10.8852814711454 -9.47375876902066 -1.49543784050901 6.62207748523508 8.37447669975565 8.93923389721648 9.2020105255677 34.9284180624734 -632.359871683223 1.37857799883135 6.01434806908083 8.761517688365 -13.5754225417792 3.48468134437422 -12.7408851529081 -11.7901259497554 -10.4931235849191 -2.33357406494405 5.97169209108474 7.76975448438454 8.3266137275496 8.59175974218955 37.7420642803376 -684.166291164785
MenaTrott_2006.MT.words11 18.35 18.46 MenaTrott_2006 MT MT -5.45405894714348 6.62948574186918 5.24920839998022 -11.3476041830319 -9.45411710643237 -11.3250194384694 -11.2911423216255 -11.234680460219 -10.6259593690596 -0.405759386002103 5.16998010516048 5.20959425257035 5.23336274101627 117.390272210956 -2166.14558769738 -5.47235805605449 6.68552876985481 5.3592510483753 -11.3165410775945 -9.57114064404037 -11.2986959284405 -11.2719282047096 -11.2273153318248 -10.7034931351888 -0.5129104807404 5.29483141786011 5.3270412331177 5.34636712227226 120.20391842882 -2217.95200717894
MenaTrott_2006.MT.words12 18.46 18.59 MenaTrott_2006 MT MT 4.50767564967492 2.1089656805714 6.51871869646348 -1.46966579815421 5.05145613455821 -1.11047558913367 -0.57169027560287 0.326285246948471 4.55125080119164 5.79414065793676 6.40012243036863 6.45942056341605 6.49499944324451 -33.4417846779948 624.028470769064 4.82503959833368 2.0481029220938 6.78672043077374 -0.984470320710571 5.3362090861504 -0.628636742265734 -0.0948863745984782 0.794697571513615 4.75508165684886 6.13084383556574 6.68490731755739 6.73581387416556 6.76635780813047 -30.6281384601304 572.2220512875
MenaTrott_2006.MT.words13 18.59 19.1 MenaTrott_2006 MT MT -2.55486598558105 7.93878997903953 8.84614191355003 -15.9372776129777 -2.93190117218374 -15.8739938368643 -15.7735012339806 -15.2648891432054 -9.78743679096947 4.96900674918942 7.67957611421867 8.41516813930634 8.73912335989877 19.063459945794 -361.531522398183 -1.37859950725849 8.08131598158862 9.8644493059574 -15.0374395350067 -1.5077353156352 -15.0278618481045 -14.9388212789497 -14.3966428824175 -8.92564807339647 6.35988011272045 8.77686304958364 9.44137348600947 9.74400423000336 21.8771061636582 -413.337941879745
MenaTrott_2006.MT.words14 19.59 20.4 MenaTrott_2006 MT MT -8.48033968890307 10.2774022435746 10.6121477674197 -22.8529742674938 -12.4641087906511 -21.9352971415257 -20.914693328237 -20.0208043067515 -17.0179432127162 0.764251272222307 9.46938799689053 9.67021722992983 9.99933463775627 -15.6439666099649 304.574394560265 -8.48033968890307 10.2774022435746 10.6121477674197 -22.8529742674938 -12.4641087906511 -21.9352971415257 -20.914693328237 -20.0208043067515 -17.0179432127162 0.764251272222307 9.46938799689053 9.67021722992983 9.99933463775627 -15.6439666099649 304.574394560265
